Player Profile,Method,Seed,Win Rate Error,Difficulty Change Std,Mean Absolute Difficulty Change,Episode Length,Total Reward,Mean Reward,Mean Win Rate,Final Win Rate,Mean Difficulty,Final Difficulty,Mean Error Rate
Stable,Static Hard,1,0.6187718253968254,0.005541326351686076,0.0012060301986771007,200,-429.49595082273834,-2.1474797541136916,0.08122817460317461,0.0,0.7940000116825103,0.8000000119209288,0.3311099177074884
Stable,Static Hard,2,0.5740039682539683,0.005541326351686076,0.0012060301986771007,200,-363.9341482983524,-1.819670741491762,0.13249603174603172,0.0,0.7940000116825103,0.8000000119209288,0.3372616371343635
Stable,Static Hard,3,0.6171269841269842,0.005541326351686076,0.0012060301986771007,200,-433.43021455664064,-2.167151072783203,0.08587301587301589,0.0,0.7940000116825103,0.8000000119209288,0.32910857332281734
Stable,Static Hard,4,0.6318551587301587,0.005541326351686076,0.0012060301986771007,200,-454.634233264312,-2.27317116632156,0.06814484126984126,0.1,0.7940000116825103,0.8000000119209288,0.3346214501817643
Stable,Static Hard,5,0.6140218253968254,0.005541326351686076,0.0012060301986771007,200,-425.96741024468537,-2.129837051223427,0.08597817460317461,0.1,0.7940000116825103,0.8000000119209288,0.3329249969590224
Stable,Static Hard,6,0.6226269841269841,0.005541326351686076,0.0012060301986771007,200,-442.94205766282585,-2.214710288314129,0.08037301587301587,0.1,0.7940000116825103,0.8000000119209288,0.33916006446359104
Stable,Static Hard,7,0.6398551587301587,0.005541326351686076,0.0012060301986771007,200,-472.9363283395,-2.3646816416975,0.060144841269841265,0.0,0.7940000116825103,0.8000000119209288,0.3405090041040133
Stable,Static Hard,8,0.612,0.005541326351686076,0.0012060301986771007,200,-422.05535584749543,-2.110276779237477,0.08800000000000001,0.2,0.7940000116825103,0.8000000119209288,0.3369875659116447
Stable,Static Hard,9,0.607626984126984,0.005541326351686076,0.0012060301986771007,200,-411.63915958598415,-2.058195797929921,0.09537301587301589,0.0,0.7940000116825103,0.8000000119209288,0.33686217948036445
Stable,Rule-Based DDA,0,0.12535119047619048,0.013752271095910198,0.011899498823494196,200,179.4796923712357,0.8973984618561786,0.6786488095238096,0.6,0.3555199787428296,0.27599997055870706,0.007739447139009405
Stable,Rule-Based DDA,1,0.12218452380952381,0.013551497220093849,0.01149748878313386,200,177.90568667513156,0.8895284333756578,0.6748154761904762,0.7,0.4024799834228534,0.38799998145809883,0.01550402925943823
Stable,Rule-Based DDA,2,0.12000396825396827,0.014193176762454927,0.012623117019216486,200,182.1837897174445,0.9109189485872226,0.6814960317460317,0.7,0.3775199800658213,0.35599997675425615,0.014579977818953744
Stable,Rule-Based DDA,3,0.12100396825396828,0.013783260362302123,0.01189949869991939,200,184.38714288574175,0.9219357144287088,0.6874960317460318,0.8,0.3908799814862111,0.37199997873555873,0.01310234722873494
Stable,Rule-Based DDA,4,0.12282341269841272,0.013825874432778516,0.011979900779077166,200,178.83912003522522,0.8941956001761261,0.6706765873015874,0.7,0.37487997984819443,0.3559999771749871,0.01446299822335334
Stable,Rule-Based DDA,5,0.1374484126984127,0.014193176716722917,0.012623116933030363,200,167.58974191025987,0.8379487095512994,0.6770515873015873,0.9,0.39343998166086974,0.355999977184984,0.01448545017640005
Stable,Rule-Based DDA,6,0.136093253968254,0.014380502689685779,0.012944725020666837,200,170.76849159045145,0.8538424579522572,0.6879067460317461,0.8,0.369439978953389,0.38799998257619406,0.01781843238432765
Stable,Rule-Based DDA,7,0.14582341269841273,0.0142744721331613,0.01278392107268335,200,164.76083327043227,0.8238041663521614,0.6871765873015874,0.6,0.3776799807764575,0.3239999708161556,0.011051058764988221
Stable,Rule-Based DDA,8,0.11593452380952382,0.013797323637789061,0.011899498790710684,200,181.03761552399678,0.9051880776199839,0.6910654761904762,0.7,0.3944799824307765,0.46799999164837425,0.015369694556972777
Stable,Rule-Based DDA,9,0.13889880952380956,0.014234109659077678,0.012703519081509098,200,166.3840841179815,0.8319204205899076,0.6831011904761906,0.9,0.3708799798326288,0.3399999760757202,0.01241610654053817
Stable,PPO DDA,0,0.06879365079365081,0.06361100634748476,0.05335758740487242,200,222.06686018294494,1.1103343009147246,0.7121269841269842,0.8,0.31668847412897017,0.36552374665545445,0.012480454580683118
Stable,PPO DDA,1,0.08521031746031749,0.06747982128657444,0.05692846276540325,200,202.71950696450543,1.0135975348225272,0.7172103174603174,0.7,0.3759054659405186,0.3217555046760395,0.024289952569404017
Stable,PPO DDA,2,0.07942460317460319,0.0660366450012136,0.05556892651213732,200,214.70931923681246,1.0735465961840622,0.7174246031746031,0.5,0.34205605485989904,0.1398179598379887,0.0166224582386328
Stable,PPO DDA,3,0.0724246031746032,0.06537870618391166,0.055016489148124265,200,221.94007683991526,1.1097003841995763,0.7284246031746031,0.8,0.3519639374240202,0.4200306715495302,0.013498651880090789
Stable,PPO DDA,4,0.08270238095238097,0.06453354683621716,0.05436089974094665,200,208.9726693514262,1.0448633467571309,0.7213690476190476,0.7,0.3340927501956488,0.31058116814809594,0.011347429696146239
Stable,PPO DDA,5,0.06926785714285717,0.06963236402499466,0.05995034006622048,200,219.9529778641263,1.0997648893206315,0.7192321428571428,0.8,0.3577511263517858,0.37181892399579064,0.01479854304885978
Stable,PPO DDA,6,0.06537698412698414,0.06428931919278437,0.05394121315145305,200,225.49096597284728,1.1274548298642364,0.7333769841269843,0.7,0.3522455286274477,0.3476807249579689,0.0150656288770218
Stable,PPO DDA,7,0.08698809523809527,0.06812385518992281,0.05729422241789045,200,207.46415708574887,1.0373207854287443,0.6926547619047619,0.8,0.3273869468428491,0.4183843323573627,0.01794642503478151
Stable,PPO DDA,8,0.07221031746031749,0.06794083446479249,0.05746014078433911,200,215.32108509068655,1.0766054254534327,0.7192103174603176,0.7,0.36824849151163247,0.3331060343911532,0.019674427674736122
Stable,PPO DDA,9,0.06279365079365082,0.0651879119570925,0.0546729455476135,200,226.14068174033684,1.1307034087016843,0.7194603174603174,0.7,0.340704707005335,0.22945648034597618,0.0076398953635764145
Learning,Static Easy,0,0.2169960317460318,0.005541326076445425,0.0012060301387729355,200,112.2509290831736,0.561254645415868,0.8490039682539683,1.0,0.20600000292062762,0.20000000298023232,0.0031701775063033267
Learning,Static Easy,1,0.23918452380952382,0.005541326076445425,0.0012060301387729355,200,96.35900336069174,0.4817950168034587,0.8948154761904762,1.0,0.20600000292062762,0.20000000298023232,0.0025230525457456405
Learning,Static Easy,2,0.20441269841269843,0.005541326076445425,0.0012060301387729355,200,120.68367629807487,0.6034183814903744,0.8685873015873017,0.9,0.20600000292062762,0.20000000298023232,0.0020210571340586077
Learning,Static Easy,3,0.22561309523809528,0.005541326076445425,0.0012060301387729355,200,109.30798480832806,0.5465399240416403,0.891529761904762,1.0,0.20600000292062762,0.20000000298023232,0.0038654218243320613
Learning,Static Easy,4,0.25446825396825395,0.005541326076445425,0.0012060301387729355,200,86.9943084198168,0.434971542099084,0.9155317460317459,1.0,0.20600000292062762,0.20000000298023232,0.004494617303150635
Learning,Static Easy,5,0.2219484126984127,0.005541326076445425,0.0012060301387729355,200,111.22040309039062,0.5561020154519531,0.8985515873015874,1.0,0.20600000292062762,0.20000000298023232,0.002740034427926232
Learning,Static Easy,6,0.24323809523809523,0.005541326076445425,0.0012060301387729355,200,89.83237762311612,0.44916188811558055,0.8807619047619047,1.0,0.20600000292062762,0.20000000298023232,0.0035126740121098304
Learning,Static Easy,7,0.2198234126984127,0.005541326076445425,0.0012060301387729355,200,112.50891812006401,0.56254459060032,0.8901765873015873,1.0,0.20600000292062762,0.20000000298023232,0.003742692881484021
Learning,Static Easy,8,0.26593452380952376,0.005541326076445425,0.0012060301387729355,200,75.92010495065144,0.3796005247532572,0.9320654761904763,1.0,0.20600000292062762,0.20000000298023232,0.005505623840221094
Learning,Static Easy,9,0.2695436507936508,0.005541326076445425,0.0012060301387729355,200,65.52388688860353,0.32761943444301767,0.8744563492063492,1.0,0.20600000292062762,0.20000000298023232,0.003936904965095571
Learning,Static Medium,0,0.23523214285714286,0.0,0.0,200,64.24215603351075,0.3212107801675538,0.5887678571428572,1.0,0.5,0.5,0.05192573587643094
Learning,Static Medium,1,0.2582718253968254,0.0,0.0,200,46.15821123385799,0.23079105616928997,0.6287281746031746,1.0,0.5,0.5,0.04963189769966808
Learning,Static Medium,2,0.2676488095238095,0.0,0.0,200,58.490485505218835,0.2924524275260942,0.6333511904761905,0.9,0.5,0.5,0.04963820516850121
Learning,Static Medium,3,0.24612698412698414,0.0,0.0,200,52.58754751047297,0.2629377375523649,0.6038730158730159,0.9,0.5,0.5,0.04865185282772125
Learning,Static Medium,4,0.2863551587301587,0.0,0.0,200,26.284809491365934,0.13142404745682967,0.5676448412698414,1.0,0.5,0.5,0.053287948401444934
Learning,Static Medium,5,0.2655218253968254,0.0,0.0,200,47.407365985491396,0.23703682992745698,0.6344781746031746,1.0,0.5,0.5,0.049814850719205335
Learning,Static Medium,6,0.28027182539682544,0.0,0.0,200,28.69706393820789,0.14348531969103945,0.6287281746031748,1.0,0.5,0.5,0.05349096651115162
Learning,Static Medium,7,0.2825,0.0,0.0,200,24.617962512106935,0.12308981256053468,0.5865,0.9,0.5,0.5,0.053512910724228896
Learning,Static Medium,8,0.2561051587301587,0.0,0.0,200,61.82360529316402,0.3091180264658201,0.6228948412698413,1.0,0.5,0.5,0.05302512074370013
Learning,Static Medium,9,0.2787718253968254,0.0,0.0,200,32.47062792272005,0.16235313961360023,0.6032281746031747,1.0,0.5,0.5,0.051573765422571
Learning,Static Hard,0,0.4826269841269841,0.005541326351686076,0.0012060301986771007,200,-243.38814283454593,-1.2169407141727298,0.21837301587301589,0.4,0.7940000116825103,0.8000000119209288,0.24154261031159854
Learning,Static Hard,1,0.45577182539682537,0.005541326351686076,0.0012060301986771007,200,-216.70518472664722,-1.0835259236332362,0.25322817460317465,0.6,0.7940000116825103,0.8000000119209288,0.23517854892138884
Learning,Static Hard,2,0.4475,0.005541326351686076,0.0012060301986771007,200,-200.31190134982,-1.0015595067491,0.2525,0.6,0.7940000116825103,0.8000000119209288,0.2420121285552071
Learning,Static Hard,3,0.4795,0.005541326351686076,0.0012060301986771007,200,-245.7746981221614,-1.228873490610807,0.22149999999999997,0.8,0.7940000116825103,0.8000000119209288,0.23385358872194598
Learning,Static Hard,4,0.5043551587301587,0.005541326351686076,0.0012060301986771007,200,-271.61604924916594,-1.3580802462458297,0.19964484126984128,0.7,0.7940000116825103,0.8000000119209288,0.23804637104960072
Learning,Static Hard,5,0.4875,0.005541326351686076,0.0012060301986771007,200,-253.61165497487502,-1.2680582748743752,0.21350000000000002,0.7,0.7940000116825103,0.8000000119209288,0.2367500366695873
Learning,Static Hard,6,0.5009999999999999,0.005541326351686076,0.0012060301986771007,200,-262.03745773138235,-1.3101872886569117,0.21,0.8,0.7940000116825103,0.8000000119209288,0.24305105277440717
Learning,Static Hard,7,0.49550000000000005,0.005541326351686076,0.0012060301986771007,200,-270.0188272718916,-1.350094136359458,0.2045,0.6,0.7940000116825103,0.8000000119209288,0.24354961345633416
Learning,Static Hard,8,0.46049999999999996,0.005541326351686076,0.0012060301986771007,200,-213.81944257110206,-1.0690972128555103,0.2415,0.7,0.7940000116825103,0.8000000119209288,0.24133137812425642
Learning,Static Hard,9,0.4684999999999999,0.005541326351686076,0.0012060301986771007,200,-241.5124039251022,-1.207562019625511,0.23149999999999998,0.7,0.7940000116825103,0.8000000119209288,0.2406341968247191
Learning,Rule-Based DDA,0,0.11705158730158732,0.013961558019777508,0.012263719715788721,200,181.32573656718904,0.9066286828359452,0.7059484126984128,0.6,0.4258968022510912,0.6835200315176608,0.011128580170078102
Learning,Rule-Based DDA,1,0.14421626984126984,0.013698578096541385,0.011819096614257804,200,157.74807027690372,0.7887403513845186,0.6937837301587301,0.7,0.47783997962315,0.7400000020543254,0.016138481936628365
Learning,Rule-Based DDA,2,0.12814880952380955,0.01376448696200663,0.011899498593226272,200,177.37197030207898,0.8868598515103949,0.7018511904761905,0.7,0.44311998973048733,0.6919999837840641,0.010733659378125345
Learning,Rule-Based DDA,3,0.15062698412698416,0.014310203557187135,0.01294472476643738,200,156.81413289535436,0.7840706644767718,0.6973730158730159,0.8,0.47440000128214466,0.8040000734714706,0.01625250212991859
Learning,Rule-Based DDA,4,0.16937698412698413,0.014413729398412511,0.013025126932117883,200,143.33212428372264,0.7166606214186132,0.6866230158730159,0.7,0.45087998907539556,0.6599999752400806,0.015397699704207844
Learning,Rule-Based DDA,5,0.13929365079365083,0.013909316178332264,0.012140704604535599,200,162.78883697797994,0.8139441848898997,0.6837063492063493,0.9,0.4946400005082168,0.6760000153885428,0.016752748950502792
Learning,Rule-Based DDA,6,0.15471626984126988,0.014340888954915905,0.012944724741058096,200,146.98660243981314,0.7349330121990657,0.6922837301587301,0.9,0.45856000423911736,0.740000056677617,0.021369941493260092
Learning,Rule-Based DDA,7,0.15677182539682544,0.014421799961012055,0.013025126905817181,200,141.61004368168182,0.7080502184084091,0.6902281746031745,0.6,0.4564799889291433,0.6280000055079317,0.016166878660360123
Learning,Rule-Based DDA,8,0.16337698412698415,0.014504934012364003,0.013266333188216583,200,141.12026647706773,0.7056013323853386,0.7066230158730158,0.4,0.4900799909701792,0.7720000273443935,0.021256510082418217
Learning,Rule-Based DDA,9,0.14477182539682543,0.013764487163187348,0.01189949885714817,200,148.8411469106846,0.7442057345534231,0.6822281746031745,0.9,0.4869600018076526,0.6920000521469833,0.01903020537754185
Learning,PPO DDA,0,0.0855714285714286,0.06383081243385993,0.051420409806548176,200,208.39052956340018,1.041952647817001,0.7505714285714284,0.9,0.42775103804274706,0.7715514746535327,0.012565249963044369
Learning,PPO DDA,1,0.08918452380952385,0.06723636979577008,0.05690863857988224,200,202.80888151636663,1.0140444075818331,0.7408154761904763,0.8,0.4218180251305585,0.5490169040968825,0.011403489710152995
Learning,PPO DDA,2,0.09220238095238098,0.0695285241169156,0.058375984339100136,200,201.42156218189433,1.0071078109094715,0.7538690476190477,0.8,0.42242892335045,0.6013589944379311,0.014870424198826298
Learning,PPO DDA,3,0.09494841269841274,0.07000702636273148,0.057436274286794105,200,199.5332976833576,0.9976664884167881,0.7475515873015874,0.8,0.41715732194050603,0.6597247414591709,0.01222652346252545
Learning,PPO DDA,4,0.09175198412698418,0.06909581167008638,0.05784625292804426,200,200.816682657896,1.00408341328948,0.7412242063492065,0.9,0.41951918714358144,0.8125361322170895,0.011221799842637279
Learning,PPO DDA,5,0.10444841269841273,0.06631127403098262,0.05442938637975118,200,189.61267980453252,0.9480633990226626,0.7440515873015873,0.8,0.439732760618581,0.6372598046832509,0.01502464857533875
Learning,PPO DDA,6,0.09891269841269847,0.06838859544634364,0.05655244339103915,200,195.1840658628045,0.9759203293140224,0.7430873015873017,0.8,0.4267345193876173,0.5934673812695103,0.014935100923125657
Learning,PPO DDA,7,0.10732341269841272,0.07200799246880404,0.059917757593584496,200,189.83574159710014,0.9491787079855007,0.7256765873015874,0.8,0.4185836803082262,0.6099659199459692,0.019178791712389624
Learning,PPO DDA,8,0.09143452380952385,0.07097170677877741,0.05920385728056491,200,199.83169838207647,0.9991584919103823,0.7465654761904762,0.8,0.46662114947204925,0.517365375017061,0.023211342203286224
Learning,PPO DDA,9,0.09341269841269845,0.06829195412102197,0.05682703213892562,200,195.2095512920883,0.9760477564604415,0.7225873015873016,0.8,0.4160882856839443,0.5001930922590498,0.008740673956962312
Fatigue,Static Easy,0,0.23800000000000002,0.005541326076445425,0.0012060301387729355,200,101.758552756419,0.5087927637820949,0.934,0.7,0.20600000292062762,0.20000000298023232,0.0
Fatigue,Static Easy,1,0.24600000000000005,0.005541326076445425,0.0012060301387729355,200,94.67458977952666,0.47337294889763326,0.9460000000000001,0.8,0.20600000292062762,0.20000000298023232,0.0
Fatigue,Static Easy,2,0.23550000000000004,0.005541326076445425,0.0012060301387729355,200,103.42656489643942,0.5171328244821971,0.9295,0.8,0.20600000292062762,0.20000000298023232,0.0
Fatigue,Static Easy,3,0.25350000000000006,0.005541326076445425,0.0012060301387729355,200,89.79318272727343,0.4489659136363672,0.9505000000000001,0.9,0.20600000292062762,0.20000000298023232,0.00022919064108196523
Fatigue,Static Easy,4,0.24700000000000005,0.005541326076445425,0.0012060301387729355,200,93.85071884765628,0.4692535942382814,0.9470000000000001,0.7,0.20600000292062762,0.20000000298023232,0.000581783019560772
Fatigue,Static Easy,5,0.2422718253968254,0.005541326076445425,0.0012060301387729355,200,96.59951252042663,0.48299756260213317,0.9422718253968256,0.9,0.20600000292062762,0.20000000298023232,0.00023005200484427972
Fatigue,Static Easy,6,0.24850000000000003,0.005541326076445425,0.0012060301387729355,200,92.78165749821477,0.4639082874910738,0.9485000000000001,0.9,0.20600000292062762,0.20000000298023232,0.00011091595145348382
Fatigue,Static Easy,7,0.2515,0.005541326076445425,0.0012060301387729355,200,91.77953907433675,0.4588976953716838,0.9505000000000001,0.8,0.20600000292062762,0.20000000298023232,0.0
Fatigue,Static Easy,8,0.2626884920634921,0.005541326076445425,0.0012060301387729355,200,82.76230190886525,0.4138115095443263,0.9533551587301587,0.8,0.20600000292062762,0.20000000298023232,0.0
Fatigue,Static Easy,9,0.249,0.005541326076445425,0.0012060301387729355,200,92.84568281624101,0.464228414081205,0.9490000000000001,0.9,0.20600000292062762,0.20000000298023232,0.0
Fatigue,Static Medium,0,0.19479365079365077,0.0,0.0,200,119.64659651333093,0.5982329825666547,0.584126984126984,0.3,0.5,0.5,0.031096418357808773
Fatigue,Static Medium,1,0.15921031746031747,0.0,0.0,200,148.9534776904329,0.7447673884521645,0.6872103174603175,0.4,0.5,0.5,0.02688915043542487
Fatigue,Static Medium,2,0.19150000000000003,0.0,0.0,200,120.65779268783955,0.6032889634391977,0.6525,0.1,0.5,0.5,0.03262697151103729
Fatigue,Static Medium,3,0.19181944444444446,0.0,0.0,200,126.6243894501153,0.6331219472505765,0.6698194444444445,0.4,0.5,0.5,0.026571934194575538
Fatigue,Static Medium,4,0.23044444444444445,0.0,0.0,200,90.1871332690585,0.45093566634529253,0.6254444444444445,0.4,0.5,0.5,0.028605699625204366
Fatigue,Static Medium,5,0.16487698412698415,0.0,0.0,200,144.57917542081248,0.7228958771040623,0.6808769841269842,0.3,0.5,0.5,0.029277654449055408
Fatigue,Static Medium,6,0.1911051587301587,0.0,0.0,200,124.07765816963197,0.6203882908481598,0.6651051587301587,0.4,0.5,0.5,0.031066564291220757
Fatigue,Static Medium,7,0.22,0.0,0.0,200,100.66169848491111,0.5033084924245556,0.637,0.2,0.5,0.5,0.03139412279088536
Fatigue,Static Medium,8,0.2206884920634921,0.0,0.0,200,94.74421520962497,0.47372107604812486,0.6683551587301588,0.3,0.5,0.5,0.02969645078201036
Fatigue,Static Medium,9,0.19950000000000004,0.0,0.0,200,112.19556588329249,0.5609778294164625,0.6525,0.1,0.5,0.5,0.029311439940871757
Fatigue,Static Hard,0,0.5040714285714286,0.005541326351686076,0.0012060301986771007,200,-275.46038164716083,-1.3773019082358042,0.20307142857142857,0.0,0.7940000116825103,0.8000000119209288,0.242122034991884
Fatigue,Static Hard,1,0.49568452380952377,0.005541326351686076,0.0012060301986771007,200,-257.67282291091175,-1.2883641145545588,0.2073154761904762,0.0,0.7940000116825103,0.8000000119209288,0.23618875241288959
Fatigue,Static Hard,2,0.49320238095238095,0.005541326351686076,0.0012060301986771007,200,-240.7161365235201,-1.2035806826176005,0.2268690476190476,0.0,0.7940000116825103,0.8000000119209288,0.24255258547897207
Fatigue,Static Hard,3,0.5332023809523809,0.005541326351686076,0.0012060301986771007,200,-306.1366839194268,-1.530683419597134,0.18686904761904763,0.0,0.7940000116825103,0.8000000119209288,0.23338754376111165
Fatigue,Static Hard,4,0.5041547619047618,0.005541326351686076,0.0012060301986771007,200,-256.7852939097349,-1.2839264695486745,0.21082142857142855,0.0,0.7940000116825103,0.8000000119209288,0.2382660113753107
Fatigue,Static Hard,5,0.47677976190476185,0.005541326351686076,0.0012060301986771007,200,-229.1268888518887,-1.1456344442594435,0.2396964285714286,0.1,0.7940000116825103,0.8000000119209288,0.2375817992277527
Fatigue,Static Hard,6,0.5307797619047618,0.005541326351686076,0.0012060301986771007,200,-299.38527769579844,-1.4969263884789923,0.1856964285714286,0.1,0.7940000116825103,0.8000000119209288,0.24311545586415428
Fatigue,Static Hard,7,0.5123234126984128,0.005541326351686076,0.0012060301986771007,200,-283.493222198962,-1.41746611099481,0.1876765873015873,0.0,0.7940000116825103,0.8000000119209288,0.24551723737482042
Fatigue,Static Hard,8,0.4319880952380952,0.005541326351686076,0.0012060301986771007,200,-171.23324937276493,-0.8561662468638247,0.2736547619047619,0.1,0.7940000116825103,0.8000000119209288,0.2397918119352739
Fatigue,Static Hard,9,0.5163988095238095,0.005541326351686076,0.0012060301986771007,200,-271.5237933743268,-1.3576189668716339,0.1866011904761905,0.0,0.7940000116825103,0.8000000119209288,0.24071174695808728
Fatigue,Rule-Based DDA,0,0.09929365079365081,0.012588501295789816,0.010050252448025942,200,199.75979462603092,0.9987989731301546,0.6786269841269842,0.5,0.44256000993546574,0.19599999964400366,0.0034206957793556226
Fatigue,Rule-Based DDA,1,0.12171031746031748,0.013833353214240469,0.011979900702701114,200,177.57166041240373,0.8878583020620187,0.6747103174603174,0.6,0.4911200019008902,0.3879999814580581,0.019632315398140875
Fatigue,Rule-Based DDA,2,0.1465,0.01418315297429339,0.012703519116977315,200,162.5395162940207,0.8126975814701035,0.6714999999999999,0.7,0.5002399683846945,0.21199993737581502,0.020576115374007484
Fatigue,Rule-Based DDA,3,0.13381944444444446,0.013938101864490396,0.012221106799338704,200,173.16834911186336,0.8658417455593168,0.6888194444444444,0.8,0.4794400381445519,0.27600002587025,0.010136668545121878
Fatigue,Rule-Based DDA,4,0.17294444444444446,0.01444285243356235,0.013105529135058427,200,137.70012854853763,0.6885006427426882,0.6469444444444445,0.7,0.47416001330329616,0.2919999979368717,0.013479392640328611
Fatigue,Rule-Based DDA,5,0.13027976190476193,0.014145728708615725,0.012623116756294704,200,173.59182347974115,0.8679591173987058,0.6741964285714286,0.7,0.5124800210631338,0.2280000289954432,0.019357226301789487
Fatigue,Rule-Based DDA,6,0.14892460317460318,0.01421229290626747,0.01270351879112551,200,162.43119827611676,0.8121559913805838,0.6719246031746031,0.8,0.47631994960834,0.2759999092646442,0.017882151956403546
Fatigue,Rule-Based DDA,7,0.14013293650793654,0.014378704337199025,0.013025127091287215,200,167.70282726017916,0.8385141363008958,0.6787996031746032,0.6,0.4768800133225677,0.24399999649645873,0.014266982384142635
Fatigue,Rule-Based DDA,8,0.12968849206349206,0.014184064241106803,0.012623116781378202,200,173.3556793335058,0.866778396667529,0.6833551587301586,0.4,0.48416000708865164,0.32400000098992154,0.013522142815857624
Fatigue,Rule-Based DDA,9,0.1280218253968254,0.014403859328344013,0.01302512713640117,200,176.1680315342466,0.880840157671233,0.6880218253968253,0.7,0.48815996937324657,0.30799994251626817,0.014714265789907642
Fatigue,PPO DDA,0,0.08750000000000004,0.07059698231379764,0.05940454783630129,200,208.35800640870315,1.0417900320435158,0.7444999999999999,0.7,0.410892231520638,0.1554271848686058,0.017285000496030246
Fatigue,PPO DDA,1,0.09300000000000004,0.0710588341643532,0.05955321806437458,200,204.2809841316385,1.0214049206581925,0.7559999999999999,0.6,0.4435620195946794,0.1960660313854634,0.02020886315747176
Fatigue,PPO DDA,2,0.09894444444444449,0.06997132554129827,0.05952308565393301,200,199.74962596382727,0.9987481298191363,0.7399444444444444,0.6,0.41638132540104705,0.16816415285423117,0.018989680714769804
Fatigue,PPO DDA,3,0.0808194444444445,0.0684754041966127,0.056856998060323294,200,210.7156170620018,1.053578085310009,0.7588194444444446,0.8,0.44421922903834665,0.4161030415674688,0.013584735404974181
